SMILES,mol_id,qed,plogp_imp,sim
Cc1ccc(OC(=O)N(C)c2ccccc2)c(C2CCCCC2)c1,105,0.727184415,8.955277443,0.140845075
Cc1ccc(OC(=O)NCc2ccccc2Cl)c(C2CCCCC2)c1,105,0.729897022,9.287984848,0.115384616
Cc1ccc(NC(=O)OCc2cccc(Cl)c2)c(C2CCCC2)c1,105,0.732822061,9.405207634,0.088607594
CN(CCC1CCCC1)CC1(C#N)CCCCC1,105,0.735752463,6.551829815,0.339622647
CN(CCC1CCCC1)CC1(C#N)CCCCC1C,105,0.741509676,5.907936096,0.321428567
CN(CCO)CCC1CCCC1(C#N)CCC1CCCC1,105,0.743560135,5.082764149,0.410714298
CN(CCC1CCCC1)Cc1ccc(F)c2ccccc12,105,0.747672498,8.289329529,0.206349209
CN(CCC1CCCC1)CC1(C#N)CCCC=C1F,105,0.748844087,5.780077457,0.290322572
Cc1cc(O)c(CN(C)C(=O)c2ccccc2Cl)c(C2CCCCC2)c1,105,0.751209319,8.760988235,0.129870132
CN(CCCC1(C#N)CCCC1)CC[NH+]1CCCC1,105,0.754723847,2.609342575,0.489795923
CN(Cc1ccccc1)C(=O)Nc1ccc(Cl)c(C2CCCC2)c1,105,0.763273358,9.078930855,0.105263159
CN(CCC1CCCC1)CC1(C#N)CCCCC1=O,105,0.764184952,5.18896246,0.300000012
CN(CC[NH+]1CCCC1)CCC1(C#N)CCCC1,105,0.764492691,2.063870907,0.510638297
Cc1ccc(OC(=O)N(C)Cc2ccccc2)c(C2CCCC2)c1,105,0.765490234,8.620791435,0.152777776
CN(CCOc1ccc2c(c1)CCC(C)(C)C2)C1CCCCC1,105,0.770286083,7.854651451,0.171428576
CN(CCCC1(C#N)CCCC1)CC[NH+]1CCCCC1,105,0.77049017,3.108086824,0.479999989
CN(CCOC1CCCC1(C)C#N)CCc1ccccc1,105,0.771658719,5.299390316,0.27692309
CN(CCO)CCCC1CCCC1(C#N)C1CCCC1,105,0.777719319,4.71772337,0.368421048
CN(CCC1CCCC1)C(=O)Oc1ccc2ccccc2c1C,105,0.780307412,8.332104683,0.169014081
Cc1ccc(OC(=O)NCc2ccccc2Cl)c(C2CCCC2)c1,105,0.784817874,8.913746834,0.116883114
CN(CC[NH+]1CCCC1)CCC1(C#N)CCCCC1,105,0.787411392,2.58039403,0.5
Cc1ccc(OC(=O)NC2(c3cccc(Cl)c3)CCCC2)c(C)c1,105,0.796958327,8.594716072,0.105263159
CN(Cc1ccccc1)C1CCC(C#N)(C2CCCC2)CC1,105,0.800572336,7.567157745,0.222222224
Cc1ccc(NC(=O)C2(c3ccccc3Cl)CCCC2)c(C)c1,105,0.802235126,8.712635994,0.08219178
CN(CCC1(C#N)CCCC1)c1ccc2ccccc2c1,105,0.806604385,7.632625103,0.203125
CN(CC[NH+]1CCCC1)CC1(C#N)CCCCC1C,105,0.811844468,1.457646132,0.480769217
CN(CC[NH+]1CCCCC1)CC1(C#N)CCCCC1,105,0.815023303,2.55969286,0.479166657
CN(CCC(=O)NC1CCCC1)CC1(C#N)CCCCC1,105,0.818422914,5.517264366,0.274193555
CN(CCC1CCCc2ccccc21)C1(C#N)CCCC1,105,0.824529231,6.386991501,0.269841284
CN(CC1CCCO1)C(=O)Cc1ccc(C#N)cc1,105,0.83419019,8.111557961,0.155844152
Cc1ccccc1C1(C(=O)Nc2cccc(Cl)c2)CCCC1,105,0.838942766,8.431937218,0.083333336
CN(CCC1CCCC1)C(=O)Oc1ccc(C#N)cc1,105,0.841572762,6.75460577,0.215384617
CN(CCC1CCCc2ccccc21)C(=O)C1(C#N)CCCC1,105,0.84216857,6.300810337,0.246376812
COC(Cc1ccc[nH]c1=O)(Cl)N1CCc2ccccc21,105,0.844790041,3.92090416,0.42592594
CN(CC[NH+]1CCCC1)C1(C#N)CCC(C2CCCCC2)CC1,105,0.844790041,3.876972675,0.450980395
CN(CCC1CCCC1)Cc1c[nH]c2ccccc12,105,0.849956155,7.464707375,0.184615389
Cc1ccc(O)c(C(=O)N(C)Cc2ccccc2)c1C1CCCCC1,105,0.850711882,8.206277847,0.12328767
CN(CC[NH+]1CCCC1)C(=O)Nc1ccc(C2CCCCC2)cc1,105,0.855677247,4.95836544,0.265625
CN(CC[NH+]1CCCC1)Cc1ccccc1-c1ccc(F)cc1,105,0.86125648,4.781753063,0.27868852
CN(CCC1CCCC1)CC(N)c1ccc(C#N)cc1,105,0.864785373,5.690417767,0.258064508
CN(CCO)CCC1CCCC1(C#N)c1ccccc1,105,0.86548835,4.417442322,0.396551728
CN(CC[NH+]1CCCC1)Cc1ccccc1C1(C#N)CCCCC1,105,0.870894253,4.127607346,0.3898305
CN(C[C]1[CH][CH][CH][CH]1)C(=O)CCc1ccc2ccccc2c1,105,0.872422278,3.675317049,0.396551728
CN(CC[NH+]1CCCC1)c1ccccc1C1(C)CCCCC1,105,0.87824744,4.614271164,0.288135588
CN(CCC1(N)CCCC1)Cc1ccc(C#N)cc1,105,0.881949842,5.630114079,0.25
CN(CC[NH+]1CCCC1)Cc1csc(-c2ccccc2)c1C#N,105,0.883742273,3.993139505,0.333333343
CN(CCC1(N)CCCC1)c1ccc(C#N)cc1,105,0.884152949,5.533698559,0.237288132
COc1ccc(C(=O)Nc2ccccc2C2CCCC2)c(F)c1,105,0.884749532,8.26179409,0.06410256
CN(CC[NH+]1CCCC1)c1ccc(Br)c2cccc(C)c12,105,0.892586708,4.643362045,0.253968269
CN(CCC1(C#N)CCCC1)Cc1cc2ccccc2[nH]1,105,0.897217095,6.700366497,0.205882356
CN(CCC1CCCC1)Cc1c[nH]c(Br)c1C#N,105,0.901628792,6.125923634,0.234375
CN(CC[NH+]1CCC(c2ccccc2)CC1)C1(C#N)CCCC1,105,0.903792739,3.796466589,0.355932206
CN(CC[NH+]1CCCC1)C1(C#N)CCC(c2ccccc2)CC1,105,0.903792739,3.670049191,0.403508782
CN(CC[NH+]1CCCC1)C1(C#N)CCCc2ccccc21,105,0.904880166,2.067822218,0.372881353
CCNC1(C#N)CCCC1CCn1ccc2ccccc21,105,0.907437801,5.45015955,0.22857143
CN(CC[NH+]1CCCC1)Cc1ccc2ccccc2c1C#N,105,0.911946714,3.592183352,0.327868849
COCCCN(CC)CCNC(C)(C#N)C1CCCCC1,105,0.914091468,3.32506299,0.3125
CN(CC[NH+]1CCCC1)Cc1ccc(C#N)c2ccsc12,105,0.914091468,3.261690617,0.322580636
CN(CC[NH+]1CCC(c2cccs2)CC1)c1ccccc1C#N,105,0.915356517,4.217452049,0.292307705
COc1ccc(Cl)cc1C(=O)Nc1cccc(C)c1C,105,0.91863817,7.99693203,0.02631579
CN(CC[NH+]1CCCC1)c1ccc(-c2ccccc2)c(C#N)c1,105,0.919204831,4.293462276,0.285714298
Cc1ccc(N2CCOC2=O)c(CNc2cccc(C)c2C)c1,105,0.920783997,7.33368063,0.049382716
COc1ccc(Cl)cc1C(=O)Nc1ccccc1C,105,0.922225356,7.817932606,0.027027028
CN(CC[PH2+]CC1CCCC1C#N)CC[NH+]1CCCC1,105,0.924555779,7.756520271,0.040540542
CN(CCOC(=O)C1CCCC1)CCc1ccncc1,105,0.926208138,3.587906599,0.305084735
CC(Cc1ccccc1Cl)C(=O)Nc1ccc(C#N)cc1,105,0.926254749,7.100892067,0.067567565
CN(Cc1ccc(Cl)cc1)C(=O)NC1(C#N)CCCC1,105,0.928588331,6.357532024,0.179104477
CN(CC[NH+]1CCCC1)C(=O)Oc1ccc(Cl)c2ccccc12,105,0.932875037,4.535427094,0.227272734
COc1ccc(C(=O)Nc2ccnn2C2CCCCC2)c(F)c1,105,0.933184385,7.026470184,0.060975611
Cc1cc(CO)ccc1C(=O)N(C)Cc1ccc(C)c(C)c1,105,0.939600706,6.80607605,0.073529415
Cc1ccc(N2CCOC2=O)c(C(=O)Nc2ccccc2C)c1,105,0.943459094,6.889069557,0.037037037
CN(C(=O)CC1(N)CCCC1)c1ccc(C#N)c2ccccc12,105,0.945124745,6.138381958,0.188405797
CN(Cc1ccc(C#N)cc1)C(=O)C1CCc2ccccc2N1,105,0.948273361,5.661361694,0.148648649
C[N+]1(C)CCN(C(=O)Nc2ccc(I)cc2N2CCOCC2)CC1,106,0.623944879,9.258590698,0.205882356
CCc1ccc(C2CCN(C(=O)CCC3CCCCC3)CC2)c(C)c1,106,0.680022061,9.088051796,0.197183102
Cn1cc(CO)cc1C(=O)NCc1ccc(N)cc1,106,0.680022061,9.049030304,0.200000003
CCc1ccc(C2CCN(C(=O)CC3CCCCC3)CC2)c(CC)c1,106,0.693437159,8.876020432,0.205882356
C[NH+]1CCC(N(C)CC(=O)N2CCOCC2)CC1C,106,0.703072071,-8.88E-16,1
C[CH]C1CCC(N(C)CC(=O)N2CCOCC2)CC1CCCC,106,0.72194159,4.837526798,0.5
CCc1ccc(C2CCN(C(=O)CC)CC2)c(C2CCCCC2)c1,106,0.723530233,8.808745384,0.215384617
C[CH]1CCC(N(C)CC(=O)N2CCOCC2)C1,106,0.736586869,3.606291056,0.666666687
C[N+]1=CCN(CC(=O)N2CCOCC2)C(N(C)C)=C1,106,0.736788511,0.342154592,0.744680822
CN(CC(=O)N1CCCCC1)c1ccc([N+](=O)[O-])c2ccsc12,106,0.738277256,9.334023476,0.1369863
CCc1ccc(C2CCN(C(=O)CC3CCCCC3)CC2)c(C)c1,106,0.740885317,8.713046074,0.202898547
COc1ccc(C2CCN(C(=O)CCC3CCCCC3)CC2)cc1C,106,0.746782362,8.596128464,0.194444448
CCC(=O)N1CCC(N(C)Cc2ccc(-c3ccccc3)cc2Cl)CC1,106,0.751380444,8.364376068,0.242857143
Cc1ccc(C(=O)N2CCC(CC3CCCCC3)CC2)cc1C,106,0.757603943,8.747545242,0.184615389
C[CH]1CCC(N(C)CC(=O)N2CCOCC2)CC1,106,0.762082934,4.75676918,0.622222245
CCc1ccc(C2CCN(C(=O)CC3CCCCC3)CC2)cc1,106,0.77189821,8.568623543,0.21875
C[CH]C1CCC(N(C)CC(=O)N2CCOCC2)CC1,106,0.774751008,4.452529907,0.551020384
CN1CCC(C(=O)NN=Cc2ccc(N3CCCC3)cc2)SC1,106,0.777767718,3.601332426,0.600000024
COc1ccc(C2CCN(C(=O)CCC3CCCCC3)CC2)cc1,106,0.779114842,8.42749691,0.208955228
CSC1CCC(N(C)CC(=O)N2CCOCC2)CC1,106,0.783011794,4.446229935,0.551020384
C[C]1CCC(N(C)CC(=O)N2CCOCC2)CC1CC,106,0.789414287,3.959328651,0.547169805
C[C]1CCC(N(C)CC(=O)N2CCOCC2)CC1=CC,106,0.79046607,3.979044676,0.482142866
CSC1CCC(N(C)CC(=O)N2CCOCC2)CC1C,106,0.790985465,3.648599625,0.588235319
CC[C]1C=C(N(C)CC(=O)N2CCOCC2)CC[N+]1=C,106,0.791747808,1.264663935,0.729166687
C[NH+]1CCC(N(C)CC(=O)N2CCCCC2)CC1CC1CCOCC1,106,0.795025527,2.026247025,0.611111104
C[C]1CCC(N(C)CC(=O)N2CCOCC2)CC1=CCC,106,0.796884954,4.325517654,0.465517253
Cc1ccc(NC(=O)N(Cc2cccs2)C2CCCCC2)cc1,106,0.79788965,9.020032883,0.183098599
CCc1ccc(N2CCN(C(=O)CCC3CCCCC3)CC2)cc1,106,0.806180894,7.964848042,0.230769232
C[NH+]1CCC(N(C)CC(=O)N2CCCCC2)CC1C1CCOCC1,106,0.806420028,1.622368693,0.634615362
CC(=C1CCN(CC(=O)N2CCOCC2)CC1)C(C)C,106,0.80696249,9.195653915,0.159420297
CCc1ccc(NC(=O)CN(C)C2CCC(c3ccccc3)CC2)cc1,106,0.807875514,8.517930031,0.202898547
CCc1ccc(NC(=O)N2CCC(c3ccccc3)CC2)c(CC)c1,106,0.815128088,8.844568253,0.152777776
C[CH]C1CC(N(C)CC(=O)N2CCOCC2)CCC1[NH+](C)C,106,0.816151381,7.898710728,0.311475396
CCC(=O)N1CCC(N(C)Cc2cccc(-c3ccccc3)c2)CC1,106,0.817360222,7.826325893,0.25757575
CC1CCC(N(C)CC(=O)N2CCOCC2)CC1CCN,106,0.820019722,3.010488749,0.576923072
COc1ccc(C2CCN(C(=O)CC3CCCCC3)CC2)cc1,106,0.825375438,8.059486389,0.215384617
CC(=O)N1CCC(N(C)Cc2ccc(C3CCCCC3)cc2)CC1,106,0.827720284,7.68558836,0.25
C[C]1CCC(N(C)CC(=O)N2CCOCC2)CC1=CN,106,0.829271615,2.767611742,0.473684222
CCc1ccc(NC(=O)N2CCC(Cc3ccccc3)CC2)c(C)c1,106,0.832873642,8.773169518,0.148648649
CN(C)CC(=O)N1CCC(F)(c2ccccc2C2CCCC2)CC1,106,0.83506602,7.475482464,0.28125
C[NH+]1CCC(NC(=O)N(C)Cc2ccc(N3CCOCC3)cc2)CC1,106,0.837189555,7.439424515,0.296875
COc1ccc(C2(C)CCN(C(=O)CC3CCOCC3)CC2)cc1,106,0.839530408,7.288321972,0.27692309
CCc1ccc(N2CCN(C(=O)CC3CCCCC3)CC2)cc1,106,0.842108011,7.598670959,0.238095239
CNc1ccc(C2CCN(C(=O)CCC3CCCCC3)CC2)cc1,106,0.842205107,8.3207407,0.208955228
CN(Cc1ccccc1)C1CCN(C(=O)C2CCCCC2)CC1,106,0.846009433,7.362384319,0.253968269
CN(C)c1ccc(N2CCN(C(=O)CC3CCCCC3)CC2)cc1,106,0.847215116,6.989367962,0.274193555
CC1CCC(CN(C)C(=O)c2cccc(N3CCOCC3)c2)CC1,106,0.847866118,6.888772488,0.264705896
Cc1ccc2c(c1)CC(N(C)CC(=O)N1CCOCC1)CC2,106,0.850869596,4.519946098,0.457627118
CN(CC(=O)N1CCC(c2ccccc2)CC1)C1CCCC1,106,0.851841092,6.856102467,0.375
CN(CC(=O)N1CCC(c2ccccc2)CC1)C1CCOCC1,106,0.855488122,5.931578159,0.446428567
CN(Cc1ccc(N2CCOCC2)cc1)C(=O)C1CCCCC1,106,0.855684102,6.701279163,0.290322572
Cc1ccc2c(c1)CCCC2N(C)CC(=O)N1CCOCC1,106,0.857638538,5.050516605,0.403225809
CN(C(=O)N1CCOCC1)C1CCC(Cc2ccccc2)CC1,106,0.857862353,6.637518406,0.327868849
COc1ccc(C2CCN(C(=O)CC3C=CCCC3)CC2)cc1C,106,0.859415948,2.622892618,0.491525412
CN(CC(=O)N1CCOCC1)c1ccc(Cc2ccccc2)cc1,106,0.861405313,6.28553009,0.338709682
CN(CC1CCOCC1)c1cc(C(=O)N2CCCC2)c(F)cn1,106,0.865492642,8.606297493,0.154929578
C[NH+]1CCC(N(C)CC(=O)N2CCCCC2)CC1Cc1ccoc1,106,0.866469681,1.936997771,0.483870953
C=C(O)c1ccc(N(C)CC(=O)N2CCC(C)CC2)c(C)c1,106,0.868556023,6.359510899,0.296875
Cc1ccc(N(C)CC(=O)N2CCOCC2)c2ccccc12,106,0.872348905,5.949415207,0.355932206
Cc1ccc(NC(=O)N(Cc2cccs2)C2CCCCC2)cn1,106,0.873916864,8.190075874,0.171052635
C=C(C)c1ccc(NC(=O)CN(C)C2CCOCC2)c(CC)c1,106,0.875050008,6.495604992,0.279411763
Cc1ccc(NC(=O)CN(C)C2CCCCC2)c(C(C)C)c1,106,0.878153563,7.866004944,0.223880604
CNc1ccc(C2CCN(C(=O)CCC3CCOCC3)CC2)cc1C,106,0.879234672,7.231659412,0.239436626
C=C(C)c1ccc(NC(=O)CN(C)C2CCCCC2)c(C)c1,106,0.882223606,7.692632675,0.220588237
CN(CC(=O)N1CCCC1)c1ccc([NH]c2ccccc2)c(Cl)c1,106,0.885730982,7.735570908,0.214285716
CN(C)c1ccc(NC(=O)C2CCC(c3ccccc3)CC2)cc1,106,0.887271106,8.469511986,0.132352948
CCC(Cc1ccc[nH+]c1)N1CCN(C(=O)NCCO)CC1,106,0.890453458,8.398259163,0.161764711
C[NH+]1CCC(N(C)CC(=O)N2CCC(c3ccccc3)CC2)CC1,106,0.892079771,3.433094263,0.446428567
CN(CC(=O)N1CCC(c2ccccc2)CC1)C1CCCCC1CN,106,0.894258201,5.470798492,0.307692319
CC(=O)Nc1ccc(N(C)CC(=O)N2CCOCC2)cc1,106,0.896622419,4.551330566,0.362068951
CCc1ccc(NC(=O)C2CCN(Cc3ccccc3)CC2)cc1,106,0.89864397,8.118675232,0.142857149
C=C(C)Nc1ccc(N(C)CC(=O)N2CCOCC2)cc1,106,0.89938277,5.238893986,0.349999994
CCc1ccc(NC(=O)C2CCC(c3ccccc3)CC2)nc1,106,0.899558604,8.228806496,0.10958904
CCc1ccc(C2CCN(C(=O)CCC3CCCCC3)CC2)c[nH+]1,106,0.900034428,4.578959465,0.354838699
C[CH]C1CCC(NC(=O)N(C)CCN2CCOCC2)=C(C)C1,106,0.900773823,3.702629089,0.393442631
C=C(C)c1ccc(NC(=O)CN(C)C2CCOCC2)cc1,106,0.905578613,6.163992882,0.285714298
Cc1ccc(C(=O)NCCN2CCC([NH+]3CCCC3)C2)cc1,106,0.905877888,5.41853857,0.349206358
C=C(C)c1ccc(NC(=O)CN(C)C2CCOCC2)c(C)c1,106,0.908586502,6.37646246,0.283582091
Cc1ccc(NC(=O)CN(C)C2CCOCC2)c2cc[nH]c12,106,0.912129998,5.669322968,0.279411763
CCc1ccc(C(=O)N2CCN(C)C(C[NH+](C)C)C2)cc1,106,0.914664447,7.7371521,0.188405797
CN(CC(=O)N1CCOCC1)c1ccc2c(c1)CCCC2O,106,0.915753424,4.098633766,0.380952388
Cc1ccc(NC(=O)C2CCN(Cc3ccccc3)CC2)c(C)c1,106,0.916723847,8.13318634,0.1369863
Cc1ccc(NC(=O)N(Cc2ccccc2)C2CCCCC2)cc1,106,0.917975843,4.720789433,0.344262302
Cc1cc(N(C)CC(=O)N2CCOCC2)ccc1C1CCCN1,106,0.918227971,4.408429623,0.363636374
CN(C)c1ccc(NC(=O)N2CCC(c3ccccc3)CC2)cc1,106,0.920204401,7.935036659,0.179104477
C[CH]N(CC(=O)N1CCOCC1)c1ccc2c(c1)CCCC2O,106,0.921459258,4.169324875,0.343283594
C[NH2+]C1CC(N(C)CC(=O)N2CCOCC2)CCC1C1=CCCC1,106,0.924130023,5.579652786,0.306451619
CN(C)c1ccc(NC(=O)N2CCC(Cc3ccccc3)C2)cc1,106,0.92746532,7.14458847,0.183098599
CN(C)c1ccc(NC(=O)c2cc3c(s2)CCCC3)cc1,106,0.9307338,7.546152115,0.098591551
CN(Cc1ccc2c(c1)CCCO2)C1CCN(C(=O)O)CC1,106,0.932337582,5.890927315,0.260869563
Cc1ccc(N(C)CC(=O)N2CCOCC2)c2cc[nH]c12,106,0.935749829,4.87452364,0.333333343
CN(C)c1ccc(NC(=O)N2CCC(c3ccccc3)C2)cc1,106,0.936441243,7.104039669,0.173913047
CCc1ccc(C2(C)CCN(C(=O)CCC3CCOCC3)C2)nc1,106,0.93983227,5.204195499,0.323076934
Cc1ccc(NC(=O)N(C)CC2CCOCC2)c2cccnc12,106,0.944213986,6.780736923,0.186666667
CN(C)C(=O)c1cccc(NC(=O)c2ccc(Cl)s2)c1,106,0.944960475,7.082015038,0.08219178
CN(CC(=O)N1CCC(O)CC1)c1ccc2ccccc2c1,106,0.945053458,5.790482044,0.269841284
C[NH+]1CCC(NC(=O)N(C)c2ccc(C#N)cc2)CC1,106,0.946081281,5.346330166,0.253521115
CN(C)C(=O)c1cccc(NC(=O)c2ccc3c(c2)CCC3)c1,106,0.946799219,6.921981335,0.09589041
Cc1ccc(NC(=O)N(C)Cc2ccc3c(c2)CCO3)cn1,106,0.947255373,6.408131599,0.12658228
Cc1ccc(N2CCC(NC(=O)c3ccccc3)C2)c(C#N)c1,106,0.948380291,6.081785202,0.116883114
COc1c(Cl)cc(C(=O)C=Cc2ccc(F)cc2)cc1Cl,107,0.581551433,5.9328022,0.333333343
COc1c(Cl)cc(CC(=O)c2ccc(F)cc2)cc1Cl,107,0.773153126,5.600692749,0.375
COc1c(F)cc(CC(=O)c2ccc(C)cc2)cc1Cl,107,0.788693845,5.194741726,0.400000006
CCc1c(Cl)ccc(OC(=O)c2ccc(F)cc2)c1[NH],107,0.792602837,5.071444035,0.404255331
COc1c(F)cc(C(=O)Cc2ccc(F)cc2)cc1Cl,107,0.795631528,4.992825508,0.4375
COc1c(F)cc(C(=O)c2ccc(F)cc2)cc1Cl,107,0.799248815,4.876463413,0.444444448
COc1c(Cl)cc(C(=O)Nc2ccc(C(C)C)cc2)cc1Cl,107,0.812934518,6.489934444,0.313725501
COc1c(Cl)cc(C(CO)Nc2ccc(F)cc2)cc1Cl,107,0.859428823,4.642568588,0.5
CCc1ccc(C(=O)Nc2ccc(Cl)cc2)c(Cl)c1,107,0.864518881,6.170643806,0.157894731
COc1c(Cl)cc(C(=[NH2+])Nc2ccccc2C)cc1Cl,107,0.864518881,6.126905441,0.160714284
COc1c(Cl)cc(C(=O)Nc2ccc(Cl)cc2)cc1Cl,107,0.868253589,6.125314236,0.280000001
COc1c(C)cc(C(=O)Nc2ccc(Cl)c(C)c2)cc1Cl,107,0.874453306,5.921104431,0.25454545
CCc1ccc(C(=O)Nc2ccc(OC)c(Cl)c2)cc1Cl,107,0.875734389,5.991889477,0.203389838
CCc1c(Cl)cc(NC(=O)c2ccc(OC)cc2)cc1Cl,107,0.875734389,5.903529644,0.214285716
COc1c(F)cc(C(CO)Nc2ccc(C)cc2)cc1Cl,107,0.878698766,4.245114326,0.553191483
COc1c(Cl)cc(NCc2ccc(F)cc2)cc1Cl,107,0.879195094,5.861517906,0.361702114
COc1c(Cl)cc(C(=O)NCc2ccc(Cl)cc2)cc1Cl,107,0.88098824,5.736783504,0.288461536
COc1c(Cl)cc(C(=O)Nc2ccc(CF)cc2)cc1Cl,107,0.88151896,5.67935133,0.301886797
COc1cc(C(=O)Nc2ccc(Cl)cc2)ccc1C(C)C,107,0.886875868,6.015789986,0.186440676
COc1c(Cl)cc(C(=O)Nc2ccccc2)cc1C(C)C,107,0.886875868,5.810005188,0.267857134
COc1cc(NC(=O)c2ccc(Cl)cc2)c(C)cc1Cl,107,0.902053297,5.848003864,0.19298245
COc1cc(O)c(C(=O)Nc2ccccc2F)cc1Cl,107,0.902053297,5.798094749,0.274509817
CNC(=O)c1cc(NCc2ccc(F)cc2)ccc1O,107,0.905712366,4.193843842,0.613636374
COc1c(Cl)cc(C(N)Cc2ccc(F)cc2)cc1Cl,107,0.908522666,4.84703064,0.434782594
COc1ccc(C(=O)Nc2ccc(Cl)c(Cl)c2)cc1F,107,0.912049115,5.693748474,0.25
COc1c(F)cc(C([O-])=C2C=CC=C2)cc1Cl,107,0.912049115,5.616305828,0.346938789
COc1c(F)cc(NC(=O)c2ccc(Cl)cc2)cc1Cl,107,0.912049115,5.536468983,0.379999995
COc1ccc(C(=O)Nc2ccc(OC)c(Cl)c2)cc1Cl,107,0.912963808,5.564397335,0.207547173
CC(=O)Nc1cc(Cl)c(OCc2ccc(F)cc2)cc1C,107,0.912971437,5.454885006,0.216666669
COc1c(Cl)cc(C(CO)c2ccc(F)cc2)cc1Cl,107,0.913053453,4.614343643,0.547619045
COc1c(Cl)cc(C(=O)Nc2ccc(F)cc2)cc1CC,107,0.914133549,5.389434814,0.333333343
COc1c(C)cc(C(=O)Nc2ccc(Cl)c(C)c2)cc1F,107,0.914818406,5.362324238,0.309090912
CCc1ccc(C(=O)Nc2ccc(OC)c(Cl)c2)cc1,107,0.917475462,5.575821877,0.206896558
COc1c(C)cc(C(=O)Nc2ccc(C)cc2)cc1Cl,107,0.91863817,5.440525055,0.259259254
COC(=O)c1ccc([NH2+]CCO)c(OC(C)C)c1F,107,0.918685615,5.216319561,0.352941185
COc1c(F)cc(C(=O)N(C)CCO)cc1[NH+](C)C,107,0.918685615,5.142519474,0.384615391
COc1c(CO)cc(-c2ccc(F)cc2)cc1Cl,107,0.918914795,4.637018681,0.413043469
COc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1Cl,107,0.918938816,5.71132946,0.200000003
COc1c(Cl)cc(C(CO)c2ccccc2)cc1Cl,107,0.91927141,4.560395718,0.476190478
COc1c(Cl)cc(C(N)c2ccc(F)cc2)cc1Cl,107,0.922168255,4.621605396,0.441860467
COc1cc(Cl)c(C(=O)Nc2ccc(C)cc2)cc1CF,107,0.922225356,5.3957057,0.175438598
COc1c(Cl)cc(C(=O)Nc2ccc(C)cc2)cc1,107,0.922225356,5.384780407,0.196428567
CC(=O)Nc1cc(Cl)c(OCc2ccc(F)cc2)cc1,107,0.924511373,5.319797993,0.224137932
COc1c(F)cc(C(=CCO)c2ccccc2)cc1Cl,107,0.925569713,4.555305481,0.4375
COc1ccc(C(=O)Nc2ccc(F)cc2C)cc1Cl,107,0.926970899,5.35522604,0.220338985
COc1cc(F)c(NC(=O)c2ccc(C)cc2)cc1Cl,107,0.926970899,5.298071384,0.25
COc1c(Cl)cc(C(=O)Nc2ccc(F)cc2)cc1C,107,0.926970899,5.246943951,0.320754707
CC(=O)c1cc(Nc2ccc(F)cc2)[nH]c1Cl,107,0.926970899,5.209249973,0.372549027
COc1ccc(C(=O)NCc2ccc(Cl)c(Cl)c2)cc1,107,0.928914428,5.328623772,0.214285716
COc1cc(C(=O)Nc2ccc(F)cc2)ccc1Cl,107,0.929340422,5.169922352,0.259259254
COc1c(Cl)cc(C(=O)N2CC=C(F)CC2)cc1Cl,107,0.929340422,5.032552719,0.283018857
COc1c(F)cc(C(N)Cc2ccc(F)cc2)cc1Cl,107,0.929573298,4.25313282,0.533333361
COc1cc(Cl)c(C(=O)Nc2ccc(C)cc2)cc1OC,107,0.931091368,5.238377094,0.200000003
COc1cc(C(=O)Nc2ccc(F)cc2)ccc1C,107,0.931288064,4.031872749,0.511627913
COc1c(F)cc(C(CO)c2ccc(F)cc2)cc1Cl,107,0.931288064,4.020445824,0.658536613
COc1c(Cl)cc(C(=O)C(N)CO)c2ccccc12,107,0.933453858,5.076350212,0.236363634
COc1c(F)cc(NC(=O)c2ccc(F)cc2)cc1Cl,107,0.933453858,5.015668869,0.408163279
COc1c(F)cc(C(=O)NCc2ccc(C)cc2)cc1Cl,107,0.93449229,4.814381599,0.377358496
COc1cc(F)c(CC([NH3+])(O)CO)cc1Cl,107,0.935410678,5.046051025,0.264150947
COc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1OC,107,0.935900152,5.1033535,0.181818187
COc1cc(Cl)c(C(=O)Nc2cccc(OC)c2)cc1,107,0.935900152,4.964911461,0.196428567
COc1c(Cl)cc(CC(=O)[CH]n2cccc2)cc1Cl,107,0.935900152,4.897802353,0.218181819
COc1c(F)cc(C(=O)NCc2ccc(Cl)cc2)cc1F,107,0.937369883,4.628408432,0.326923072
COc1c(Cl)cc(C(=O)Nc2ccc(F)cn2)cc1Cl,107,0.93737936,4.668271065,0.290909082
COc1c(Cl)cn(C(CO)c2ccc(F)cc2)c1Cl,107,0.937494814,3.370434999,0.408163279
CCc1cc(OC)ccc1C(=O)NC1CCC(Cl)CC1,107,0.937865078,4.789766312,0.267857134
COc1c(F)cc(C(=O)NCc2ccccc2)cc1Cl,107,0.937865078,4.575924873,0.384615391
COc1c(C)cc(C(=O)Nc2ccc(Cl)c(C#N)c2)cc1,107,0.937964022,4.84134531,0.171875
COc1c(Cl)cc(C(=O)Nc2ccc(C)cc2)cc1C#N,107,0.937964022,4.750337601,0.237288132
COc1cc(C(=O)Nc2ccc(F)c(C)c2)ccc1OC,107,0.938009322,4.717158794,0.18965517
COc1c(F)cc(C([NH])CO)cc1-c1ccc(Cl)cc1,107,0.938465595,3.348174334,0.489361703
COc1c(F)cc(C([NH])CO)cc1-c1ccccc1Cl,107,0.938465595,3.281005383,0.5
COc1c(F)cc(NC(=O)c2ccccc2[NH])cc1Cl,107,0.938528836,4.11986351,0.351851851
