SMILES,mol_id,qed,4lde,sim
COc1cc(CN2CCC(=Cc3ccc4c(c3)OCO4)C2=O)cc(O)n1,17,0.849077106,11.30000019,0.522388041
O=C1N(CC/C/1=Cc1cc2OCOc2cc1)c1cc(OC)(C)c(O)c1,17,0.856438756,10.69999981,0.5625
O=C1N(CC/C/1=Cc1cc2OCOc2cc1)C(C(=O)O)C1=CC=CC=C1,17,0.85744828,11.19999981,0.46875
COc1cc(N2CCC(=Cc3ccc4c(c3)OCO4)C2=O)ccc1O,17,0.870986342,10,0.763636351
O=C1N(CC/C/1=C/C/c1cc2OCOc2cc1O)CC1=CC=CC=C1,17,0.871481955,11.69999981,0.314285725
COc1cc(N2CCC(=Cc3ccc(O)cc3)C2=O)cc(OC)c1,17,0.876944244,10.19999981,0.508771956
O=C1N(CC/C/1=C/c1cc2OCOc2cc1O)CC1=CC=CC=C1,17,0.882463694,11.10000038,0.352941185
COc1cc(C=C2CCC(=O)N2Cc2ccc3c(c2)OCO3)cc(O)n1,17,0.909158528,11.10000038,0.346666664
O=C1N(CC/C/1c1cc2OCOc2cc1)c1cc(C)c(OC)c(O)c1,17,0.929518759,10.5,0.405797094
O=C1N(CC/C/1/c1cc2OCOc2cc1)c1cc(OC)c(O)c(C)c1,17,0.929518759,10.30000019,0.411764711
C=C1N(CCc2ccc3c(c2)OCO3)c2cc(OC)c(O)cc2O1,17,0.931266546,10.30000019,0.301369876
COC1=CC(=Cc2ccc3c(c2)OCO3)c2cc(OC)c(O)cc21,17,0.933340669,9.600000381,0.400000006
C=C1NC(=CC2=CCOc3cc(OC)ccc32)C(OC)=C1C,17,0.942225277,9.699999809,0.207792208
O=C1N(CC/C/1=C/C/c1cc2OCOc2cc1C/c1cc2OCOc2cc1)c1cc(OC)c(OC)c(OC)c1,17,0.388134032,11.19999981,0.655737698
O=C1NCC/C/1=C=C1/CCN(N2CCC3(C)C4=C(O)C=CC=C4CC4CCCC2C43C)C1=O,17,0.512296975,12.80000019,0.111111112
O=C1N(CC/C/1=C/c1cc2OCOc2cc1)c2=CC=CC=C2C1=C=CC=C=C1,17,0.592279494,12.5,0.515151501
O=C1NCC/C/1=C/C/C=C1/CCN(N2CCC3(C)C4=C(O)C=CC=C4CC4CCCC2C43C)C1=O,17,0.648561537,13.80000019,0.15625
O=C1NCC/C/1=C/C=C1/CCN(N2CCC3(C)C4=C(O)C=CC=C4CC4CCCC2C43C)C1=O,17,0.660336554,12.39999962,0.147368416
O=C1NCC/C/1=C/C1/CCN(N2CCC3(C)C4=C(O)C=CC=C4CC4CCCC2C43C)C1=O,17,0.679885089,12.69999981,0.122448981
O=C1N(CC/C/1=Cc1cc2OCOc2cc1)Cc1cc(OC)c(OC)c(OC)c1,17,0.697414398,11,0.732142866
O=C1NCC/C/1=CC1/CCN(N2CCC3(C)C4=C(O)C=CC=C4CC4CCCC2C43)C1=O,17,0.700977087,12,0.122448981
O=C1N(CC/C/1=C/C/c1cc2OCOc2cc1)c1cc(C)c(OC)c(OC)c1,17,0.740300357,11.5,0.639344275
O=C1N(CC/C/1=C/c1cc2OCOc2cc1)c1cc(OC)c(C)c(OC)c1,17,0.773633301,8.399999619,0.843137264
O=C1N(CC/C/1=C/c1cc2OCOc2cc1)c1cc(OC)c(OC)c(C)c1,17,0.773633301,7.900000095,0.884615362
O=C1N(CC/C/1=Cc1cc2OCOc2cc1)c1cc(OC)c(OC)c(C)c1,17,0.773633301,10.30000019,0.884615362
O=C1N(CC/C/1=C/C/c1cc2OCOc2cc1)c1cc(OC)c(O)c(OC)c1,17,0.800019026,11.30000019,0.590163946
O=C1N(CC/C/1=C/C/c1cc2OCOc2cc1)c1cc(O)c(OC)c(OC)c1,17,0.800019026,11,0.629032254
O=C1N(CC/C/1=Cc1cc2OCOc2cc1)c1cc(O)(C)c(O)c1,17,0.813591838,10.5,0.54838711
O=C1N(CC/C/1=C/C/c1cc2OCOc2cc1)c1cc(OC)c(O)c(C)c1,17,0.839694858,11.80000019,0.5625
O=C1N(CC/C/1=Cc1cc2OCOc2cc1)c1cc(O)(C)c(OC)c1,17,0.853973389,9.899999619,0.59677422
O=C1N(CC/C/1=Cc1cc2OCOc2cc1)c1cc(OC)(C)c(O)c1,17,0.856438756,10.69999981,0.5625
O=C1N(CC/C/1=Cc1cc2OCOc2cc1)C(C(=O)O)C1=CC=CC=C1,17,0.85744828,11.19999981,0.46875
O=C1N(CC/C/1=C/c1cc2OCOc2cc1)c1cc(C)c(OC)c(O)c1,17,0.858091176,8.600000381,0.736842096
O=C1N(CC/C/1=C/C/c1cc2OCOc2cc1O)CC1=CC=CC=C1,17,0.871481955,11.69999981,0.314285725
O=C1N(CC/C/1=C/c1cc2OCOc2cc1O)CC1=CC=CC=C1,17,0.882463694,11.10000038,0.352941185
O=C1N(CC/C/1=N/c1cc2OCOc2cc1)c1cc(OC)c(O)c(OC)c1,17,0.889926076,7.599999905,0.516129017
O=C1N(CC/C/1Cc1cc2OCOc2cc1)C(C(=O)O)C1=CC=CC=C1,17,0.894229591,10.60000038,0.266666681
O=C(N/c1cc2OCOc2cc1)c1cc(OC)c(O)c(OC)c1,17,0.900270522,9.699999809,0.323076934
O=C1/C(C\CC2=CC3=C(C=C2O)OCO3)CCN1CC1=CC=CC=C1,17,0.909287572,10.80000019,0.223684207
O=C1N(CC/C/1c1cc2OCOc2cc1)c1cc(C)c(OC)c(O)c1,17,0.929518759,10.5,0.405797094
O=C1N(CC/C/1/c1cc2OCOc2cc1)c1cc(OC)c(O)c(C)c1,17,0.929518759,10.30000019,0.411764711
O=C1N(CC/C/1C/c1cc2OCOc2cc1O)CC1=CC=CC=C1,17,0.938863754,10.69999981,0.229729727
COC1=C(C)C(OC)=CC(C(=O)NC2=CC3=C(C=C2)OCO3)=C1,17,0.939299405,9.5,0.16883117
O=C(N/c1cc2OCOc2cc1)c1cc(OC)c(C)c(OC)c1,17,0.939299405,9.699999809,0.323076934
O=C1C(C2=CC3=C(C=C2O)OCO3)CCN1CC1=CC=CC=C1,17,0.946480513,10.60000038,0.232876718
Cc1cc(CN2CCC(=Cc3ccc4c(c3)OCO4)C2=O)cc(Oc2ccc3c(c2)OCO3)c1C,17,0.466406167,12.19999981,0.492753625
COc1cc(ON2CC/C(=C/c3ccc4c(c3)COCO4)C2=O)cc2c1OCCO2,17,0.716293395,12.5,0.432432443
COc1cc(N2CCC(=Cc3ccc4c(c3)OCO4)C2=O)cc(OC)c1OF,17,0.731760085,10,0.865384638
COc1cc(N2CCC(=Cc3ccc4c(c3)OCO4)C2=O)cc(OC)c1F,17,0.771409392,10.30000019,0.826923072
COc1cc(N2CCC(=Cc3ccc4c(c3)OCO4)C2=O)cc(C)c1C,17,0.788058043,11.10000038,0.796296299
COc1c(C)cc(N2CCC(=Cc3ccc4c(c3)OCO4)C2=O)cc1C,17,0.788058043,10.69999981,0.807692289
CNc1cc(N2CCC(=Cc3ccc4c(c3)OCO4)C2=O)cc(C)c1C,17,0.853379965,11.30000019,0.616666675
COc1cc(N2NCC(=Cc3ccc4c(c3)OCO4)C2=O)cc(C)c1C,17,0.860856712,11.80000019,0.53125
CC(O)C1C(=Cc2ccc3c(c2)OCO3)CCN1Oc1ccc2c(c1)OCO2,17,0.870404065,11.10000038,0.362318844
O=c1c2c([nH]c(c3cc(ccc3)C)c1)nccc2,18,0.705734991,9.9,0.431372549
Clc1c2c3c(CCc3cc1)c(cc2)C(=O)O,18,0.819319487,9.3,0.315789474
O1C(C(OCC1)c1c(OC)cccc1)c1c(OC)cccc1,18,0.865295273,9.1,0.3125
FC(F)(F)c1cc(NC(=O)N2C(CCCC2)C)ccc1,18,0.827458774,9.7,0.310344828
O=C(C/C=C/c1ccccc1)c1ccccc1,18,0.715162938,9.3,0.301886792
O1[C@@H]([C@H]([C@H](C1)Cc1cc(OC)c(O)cc1)CO)c1cc(OC)c(O)cc1,18,0.73398392,9.9,0.280701754
Brc1cc(c2[nH]c3c(n2)cccc3)ccc1,18,0.713045472,9.3,0.277777778
O(c1cc2c([nH]c(c3ccc(O)cc3)cc2=O)cc1)C,18,0.750077024,9.8,0.276595745
Clc1c(ccc(NC(=O)c2ccc(Cl)cc2)c1)C,18,0.858332438,9.5,0.272727273
O(C(=O)C1(C(c2c(CC1)c1c(CCCC1)cc2)CC(=O)O)C)C,18,0.869517986,9.7,0.271186441
O(c1c(c(c(O)c(c1C)C)C)C)c1ccccc1,18,0.844366119,9.7,0.269230769
O(c1cc2c(C(NCC2)Cc2ccc(O)cc2)cc1O)C,18,0.810761093,9.3,0.269230769
S1CC(=NN/C/1=N/c1cc(OC)c(OC)cc1)c1ccc(F)cc1,18,0.920322561,9.8,0.266666667
S(=O)(=O)(NN=C1CCCCC1)c1ccc(NC(=O)C)cc1,18,0.836111859,9.3,0.266666667
O=C(Nc1c(ccc(NC(=O)c2ccccc2)c1)C)c1ccccc1,18,0.739785677,9.8,0.262295082
Clc1cc(NC(=O)N(C2CCCCC2)CCO)ccc1F,18,0.891201024,9.3,0.262295082
O=C(Nc1ccccc1)/C=C/c1ccccc1,18,0.794301816,9.2,0.261538462
N1(N=C(CC1(C)C)C)c1nc(nc(n1)N)/C(=N/c1ccc(N(C)C)cc1)/C#N,18,0.812877656,9.1,0.260869565
O=C(N(CC)c1ccccc1)Nc1ccc(cc1)C(=O)OCC,18,0.851245808,9.3,0.26
Clc1ccc(/C=C/2\N=C(SC)N(CN3CCCCC3)C2=O)cc1,18,0.780739346,9.2,0.26
Fc1cc(NC(=O)Nc2ccc(N(C)C(=O)C)cc2)ccc1,18,0.911781331,9.9,0.254901961
O(c1cc(CCNC(=O)/C=C/c2ccccc2)ccc1OC)C,18,0.799463446,9.2,0.254545455
s1c(nnc1Nc1ccc(OC)cc1)c1c(OC)ccc(OC)c1,18,0.730319138,9.7,0.254545455
OC1(CC2C(C1)C1=C(CC2)CC(=O)CC1)C(=O)C,18,0.72353852,9.6,0.254545455
O(c1c2c(C/C(=C\c3ccccc3)/C2=O)ccc1)C,18,0.762219021,9.8,0.25
Clc1cc2-c3c(C(=O)c2cc1NC(=O)C)cc(F)cc3,18,0.743092832,9.2,0.25
Brc1ccc(C(=S)NC(=O)NS(=O)(=O)c2ccc(cc2)C)cc1,18,0.758763902,10,0.25
Brc1cc(NS(=O)(=O)c2ccc(cc2)C(=S)N)ccc1,18,0.811128295,9.5,0.25
Clc1cc(NC(=O)Oc2cc(c(SC)cc2)C)c(OC)cc1,18,0.798297098,9.2,0.246153846
Clc1ccc(SCc2oc(NC(=O)N3CCOCC3)cc2)cc1,18,0.841922909,9.4,0.245901639
O1C(C1c1ccc(cc1)c1ccccc1)CC,18,0.711592269,9.1,0.245614035
Clc1cc(C(=O)NC2CCCCC2)ccc1Cl,18,0.863907932,9.2,0.245614035
Clc1ccc(Cc2c([nH]c(=O)[nH]c2=O)C=O)cc1,18,0.815155248,9.3,0.245614035
O(C(CNC(=O)/C=C/c1ccccc1)c1ccc(OC)cc1)C,18,0.798785455,9.1,0.245283019
OC(=O)C(c1ccccc1)/C=C/c1ccccc1,18,0.883699834,9.4,0.245283019
Oc1ccc(CCCCCc2ccc(O)cc2)cc1,18,0.765287096,9.1,0.245283019
Brc1c(cc2OCOc2c1)/C=C/c1cc(OC)ccc1,18,0.781512888,9.5,0.244897959
O=C1CC2(n3c(NC(=N2)N)nc2c3cccc2)CC(C1)(C)C,18,0.780391481,9.8,0.244897959
s1c(NCN2C(=O)c3c(C2=O)cccc3)nc2c1cc(OC)cc2,18,0.740052172,10,0.244444444
O1c2cc(CNCCc3ccc(O)cc3)ccc2OC1,18,0.820176627,9.3,0.244444444
O(c1cc(O)c(C(=O)c2ccc(cc2)C)cc1)C,18,0.841607732,9.4,0.244444444
Clc1c(c2nc3c(cc2N)cccc3)cccc1,18,0.70891555,9.3,0.242857143
O(C(=O)C1C(C1c1ccccc1)c1ccc(cc1)C)CC,18,0.789572094,9.2,0.242424242
O(C(=O)c1[nH]c2c(cc(cc2)c2ccccc2)c(=O)c1)CC,18,0.753129843,9.8,0.242424242
O=c1c2c(n(Cc3ccccc3)cc1)nc(cc2)C,18,0.700635209,9.5,0.241935484
O=C(N)C1N(CCC1)C(=O)/C=C\c1ccccc1,18,0.811303207,9.1,0.240740741
O1[C@H]2[C@H](OC(=O)CCC2)C[C@@H]1COC(=O)c1ccccc1,18,0.797725352,9.2,0.240740741
O1CCN(C(CC(=O)/C=C/c2ccccc2)c2ccccc2)CC1,18,0.759320315,9.1,0.240740741
O1[C@H]2[C@@H](OC(OC2)c2ccc(OC)cc2)[C@H](O)[C@@H](O)[C@@H]1OCc1ccccc1,18,0.80731732,9.7,0.240740741
O1CC(Cc2ccc(O)cc2)C(=O)c2c1cc(O)c(OC)c2O,18,0.803488792,9.7,0.240740741
Clc1ccc(S(=O)(=O)c2cc3c([nH]c(=O)nc3N)cc2)cc1,18,0.744562727,9.2,0.240740741
Brc1cc(C(=O)c2cc(Br)c(O)cc2)ccc1O,18,0.787941515,9.5,0.240740741
S(=O)(=O)(N)c1ccc(/N=N/c2ccc(nc2)N)cc1,18,0.8285672,9.1,0.240740741
n1c(c(N)c(nc1N)N)/C=C/c1ccccc1,18,0.718843015,9.3,0.24
OC1(C2CC(OC2=O)COC(=O)c2ccccc2)CCCCC1,18,0.863459522,9.7,0.24
O1[C@@]2([C@](OC1(OC)C)(C(=O)c1c2cccc1)c1ccccc1)C,18,0.852987847,9.9,0.24
OC(CCC1=C(O)c2c(C(=O)C1=O)cccc2)(C)C,18,0.817456392,9.9,0.24
O=C(Nc1ccc(cc1)C)c1n2CCCc2c(c1N)C#N,18,0.885807855,9.7,0.24
O(Nc1ncnc2n(C3CCCC3)cnc12)Cc1ccccc1,18,0.730909517,9.3,0.237288136
s1c2c(CCCC2)c2c1ncnc2Nc1ccc(OCC)cc1,18,0.754251078,9.3,0.236363636
O(c1cc2C(Cc2cc1OC)CNC(=O)/C=C/c1ccccc1)C,18,0.830745989,9.9,0.235294118
P(=O)(Oc1ccccc1)(Oc1ccccc1)NC1=NCCCC1,18,0.824286019,9.2,0.235294118
Clc1c(C2=NO[C@H]3[C@@]2([C@@H](O)CCC3)C)ccc(Cl)c1,18,0.859905833,9.5,0.235294118
Brc1cc(C(=O)NC(=S)Nc2cc(Cl)ccc2)ccc1,18,0.778441825,9.1,0.235294118
[Sn](CCC)(CC)(c1ccccc1)c1ccccc1,18,0.725675009,10,0.233333333
O=C1N(C(C(C1)c1ccccc1)C(=O)O)c1ccc(cc1)C,18,0.946761956,9.5,0.232876712
[As](=O)(O)(C1C(O)CCCC1)c1cc(Cl)ccc1,18,0.816411926,9.5,0.232142857
Clc1c(C(=O)c2cc(ccc2O)C)ccc(Cl)c1,18,0.835872186,10,0.232142857
O(C(C)C(=O)O)c1ccc(cc1)/C=C/c1ccccc1,18,0.840775754,9.7,0.230769231
O=C1N2Cc3c(N=C2c2c1cccc2)ccc(NC(=O)C)c3,18,0.877735908,9.8,0.230769231
Clc1ccc(S(=O)(=O)Nc2ccc(NC(=O)CC)cc2)cc1,18,0.875819504,9.1,0.230769231
FC(F)(F)c1nccc(Nc2cc(ccc2)C(=O)O)c1,18,0.903424529,9.4,0.230769231
O=C1N(C(=O)C2C1CCCC2)c1[nH]c2c(n1)cccc2,18,0.807319642,9.6,0.229508197
Clc1c(NC(=O)OC/C=C/c2ccccc2)cccc1,18,0.892119598,9.2,0.229166667
OC(c1ccccc1)(c1ccccc1)/C=C/c1ccccc1,18,0.74073005,9.3,0.228070175
O(c1ccc(NC(=O)/C=C/c2ccccc2)cc1)C,18,0.848506966,9.1,0.228070175
Clc1ccc(/C=C/CN2CCC(O)(CC2)c2ccccc2)cc1,18,0.902762555,9.4,0.228070175
Clc1c(NC(=O)Nc2cc(O)ccc2)c(ccc1)C,18,0.77629938,9.5,0.228070175
s1c(NC(=O)c2c(F)cccc2F)nnc1C(F)(F)F,18,0.867402022,9.3,0.228070175
Oc1ccc(CCc2ccc(O)cc2)cc1,18,0.824345736,9.4,0.227272727
CCC1COC(Cc2ccc(Cc3ccccc3)cc2)=CC1C,18,0.718731105,11.39999962,0.224137932
CCC1COC(C=Cc2ccc(Oc3ccccc3)cc2)OC1C,18,0.748677671,10.60000038,0.5
CCC1COC(C=Cc2ccc(Cc3ccccc3)cc2)OC1C,18,0.764181554,11.19999981,0.471698105
CCC1COC(C=Cc2ccc(-c3ccccc3)cc2)OC1C,18,0.776956856,11.10000038,0.490196079
CCC1COC(Cc2ccc(Cc3ccccc3)cc2)OC1C,18,0.802815437,10.89999962,0.258620679
CCC1COC(C=Cc2ccc(Oc3ccccc3)cc2)O1,18,0.803914189,10.10000038,0.630434811
CCC1COC(C=Cc2ccc(Cc3ccccc3)cc2)O1,18,0.811247349,10.39999962,0.595744669
CCOCC1OC(C=Cc2ccccc2)C(C)OC1,18,0.81631887,8.600000381,0.727272749
CCC1COC(C=Cc2ccc(-c3ccccc3)cc2)O1,18,0.819551468,10.30000019,0.622222245
O1C(COC1/C=C/c1ccccc1)N1CC2C(=O)CCC2C2=C1C=CC=C2,18,0.828855634,11.30000019,0.393442631
CCOC1COC(C=Cc2ccc(-c3ccccc3)cc2)O1,18,0.831023932,9.899999619,0.551020384
CC1COC(C=Cc2ccc(Cc3ccccc3)cc2)O1,18,0.840805471,10.39999962,0.489795923
O1C(COC1/C=C/c1ccccc1)CNC1=NCC(C2=CC=C(Cl)C=C2)O1,18,0.851192951,10.60000038,0.435483873
CCOCC1COC(C=Cc2ccccc2)C(CO)O1,18,0.862900674,7.900000095,0.680851042
CC1COC(C=Cc2ccccc2)OC1CO,18,0.869783461,9.100000381,0.520833313
CCOC1COC(C=Cc2ccccc2)OC1CO,18,0.881255627,8.100000381,0.560000002
CCOCC1COC(C=Cc2ccccc2)C(O)O1,18,0.881255627,7.699999809,0.695652187
CCC1COC(C=Cc2ccccc2)OC1CO,18,0.889230907,8.600000381,0.53061223
CCC1COC(C=Cc2ccc(CO)cc2)OC1,18,0.889766216,8.699999809,0.392156869
CC1COC(C=Cc2ccc(CO)cc2)OC1C,18,0.89322567,8.600000381,0.403846145
CCC1COC(C=Cc2ccc(Oc3ccccc3)cc2)N1,18,0.895711064,9.899999619,0.381818175
CCC1COC(C=Cc2ccc(CO)cc2)OC1C,18,0.906286895,8.5,0.407407403
CC1COC(C=Cc2ccc(-c3ccccc3)cc2)N1,18,0.913308144,10.5,0.339622647
O1C(COC1/C=C/c1ccccc1)CC=C/c1ccccc1CCc1ccc(cc1)C=C/c1c(cccc1)CC,18,0.181513429,13.30000019,0.475409836
O1C(COC1/C=C/c1ccccc1C/c1ccccc1)CCc1ccc(cc1)C=C/c1c(cccc1)CC,18,0.203571036,13,0.435483873
O1C(COC1/C=C/c1ccccc1)COCc1ccc(cc1)C=C/c1c(cccc1)OCC,18,0.349024326,11.69999981,0.636363626
O1C(COC1/C=C/c1ccccc1)CCc1ccc(cc1)C=C/c1c(cccc1)CC,18,0.37994346,12.60000038,0.517857134
CCC1=C(C=CC2=CC=C(COCC3COC(C=CC4=CC=CC=C4)O3)C=C2)C=NC=C1,18,0.433621138,12.30000019,0.366197169
CCC1=C(P=CC2=CC=C(CCC3COC(/C=C/C4=CCCCC4)O3)C=C2)C=CC=C1,18,0.449392617,12.60000038,0.352112681
O1C(COC1C=C/c1ccccc1)COCC(O1)C(COC1/C=C/c1ccccc1)COCC,18,0.483809501,10.60000038,0.804347813
O1C(COC1/C=CC=C/c1ccccc1)C1C(COC1/C=C/c1ccccc1)COCC,18,0.498799264,11.10000038,0.553571403
O1C(COC1/C=C/c1ccccc1)COC(O1)C(COC1/C=C/c1ccccc1)COCC,18,0.52828902,11,0.782608688
O1C(COC1/C2=CC=C(CCC3COC(/C=C/C4=CC=CCC4)O3)C=C2)C=CC=C,18,0.545545161,11.60000038,0.270270258
O1C(COC1/C=C/c1ccccc1)COCOCC,18,0.559731483,7.900000095,0.878048778
O1C(COC1/C=C/c1ccccc1)C(O1)C(COC1/C=C/c1ccccc1)COCC,18,0.624652088,10.89999962,0.666666687
O1C(COC1/C=C/c1ccccc1)C1C(COC1/C=C/c1ccccc1)COCC,18,0.629695952,10.80000019,0.627451003
O1C(COC1/C=C/c1ccccc1/C=C=C/c1ccccc1)COCC,18,0.67260474,10.69999981,0.714285731
O1C(COC1/C=C/c1ccccc1/C=C/c1ccccc1)COCC,18,0.689024448,9.600000381,0.837209284
O1C(COC1/C=C/c1ccccc1)C(O1)C(COC1/c1ccccc1)COCC,18,0.701666713,10,0.592592597
OC(O1)C(COC1/C=C/c1ccccc1)COCc1ccccc1COCC,18,0.713392377,9.899999619,0.584905684
O1C(COC1/C=C/C=C/c1ccccc1)COCC,18,0.735786498,8.600000381,0.833333313
O1C(COC1/C=C/c1ccccc1O)1C(COC1/C=C/c1ccccc1)COCC,18,0.741037846,10.30000019,0.508196712
O1C(COOC1/C=C/c1ccccc1)COCC,18,0.751953065,8.399999619,0.767441869
O1C(COC1/C=C/c1ccccc1)C/c1ccccc1COCC,18,0.763008833,9.699999809,0.702127635
O1C(COC1/C=C/c1ccccc1)COc1ccccc1OCC,18,0.772664905,9.399999619,0.733333349
O1C(CCOC1/C=C/c1ccccc1)C/c1ccccc1COC,18,0.796055257,10,0.490566045
O1C(COC1/C=C/c1ccccc1)N1CC2C(=O)CCC2C2=C1C=CC=C2,18,0.828855634,11.30000019,0.393442631
O1C(COC1/C=C/c1ccccc1)CNC1=NCC(C2=CC=C(Cl)C=C2)O1,18,0.851192951,10.60000038,0.435483873
OC(O1)C(COC1/C=C/c1ccccc1)COCC,18,0.883857667,8.199999809,0.695652187
O1CC(COC1/C)CNC1=NCC(C2=CC=C(Cl)C=C2)O1,18,0.9310022,8.899999619,0.14705883
C(C=CC1OCC(COC2OCC(CONc3ccccc3)O2)O1)=Cc1ccccc1,18,0.459246308,10.89999962,0.491228074
Brc1cccc(C=CC2OCC(CC3COCC(C=CC=Cc4ccccc4)O3)O2)c1,18,0.477526516,11.60000038,0.44262296
Brc1cccc(C=CC2OCC(CCC3COCC(C=Cc4ccccc4)O3)O2)c1,18,0.536054611,11,0.473684222
Brc1cccc(C=CC2OCC(CC3COCC(C=Cc4ccccc4)O3)O2)c1,18,0.605759263,12,0.473684222
BrC(=CC1OCC(CC2COCC(C=Cc3ccccc3)O2)O1)c1ccccc1,18,0.608569562,11.5,0.423728824
C(=CC1OCC(C2OCC(C3COCC(CCc4ccccc4)O3)CO2)O1)c1ccccc1,18,0.636265337,12.30000019,0.409836054
C(=CC1COCC(OCC2COC(C=Cc3ccccc3)O2)O1)c1ccccc1,18,0.712511301,11,0.612244904
C(=CC1OCC(COC2OCC(Cc3ccccc3)O2)O1)c1ccccc1,18,0.749589324,10.39999962,0.612244904
C(=Cc1ccccc1)=C1OCC(CC2CONC(C=Cc3ccccc3)O2)O1,18,0.801036298,11.80000019,0.3125
NC1OCC(CCC2COC(=Cc3ccccc3)O2)OC1C=Cc1ccccc1,18,0.804801941,11.30000019,0.372881353
C(=Cc1ccccc1)=C1OCC(NC2COCC(C=Cc3ccccc3)O2)O1,18,0.807769477,11.69999981,0.301587313
NC1OCC(CC2COC(C=Cc3ccccc3)O2)OC1C=Cc1ccccc1,18,0.812288105,11.10000038,0.5625
C(=C/C1OCC(CONc2ccccc2)O1)\c1ccccc1,18,0.828617156,9.5,0.652173936
C(=CC1COCC(C=Cc2ccccc2)O1)c1ccccc1,18,0.840661049,10,0.409090906
OC1(C2OC(C=Cc3ccccc3)OCS2)CCC(c2ccccc2)CO1,18,0.848077238,11.39999962,0.349206358
OC1(C2OC(C=Cc3ccccc3)OCS2)CC(c2ccccc2)CO1,18,0.882052779,10.89999962,0.360655725
OC1OCC(CCC2COC(C=Cc3ccccc3)O2)O1,18,0.898176253,9.100000381,0.586956501
OC1COCC(CCC2COC(/C=C/c3ccccc3)O2)O1,18,0.900944531,9.600000381,0.551020384
OC1=COCC(CCC2COC(/C=C/c3ccccc3)O2)O1,18,0.905981779,9.5,0.519230783
OC1COCC(CCC2COC(=Cc3ccccc3)O2)O1,18,0.918470919,9.600000381,0.266666681
OC1(C=Cc2ccccc2)CCC(c2ccccc2)CO1,18,0.921081901,9.699999809,0.263157904
OC1COCC(=CCC2COC(/C=C/c3ccccc3)O2)O1,18,0.922738373,9.5,0.4909091
Clc1c(OCC(=O)Nc2c(cc(cc2)C)C)ccc(Cl)c1,19,0.890474987,9.8,0.446808511
O=C(C1N=NCC1c1ccccc1)c1ccc(O)cc1,19,0.867040397,9.2,0.4375
FC(F)(F)c1cc(N2CCN(CC2)c2cc3OCC(=O)Nc3cc2)ccc1,19,0.87184154,9.9,0.411764706
OC(=O)C1C2CC(C1C(=O)Nc1ncccc1)C=C2,19,0.805960137,9.1,0.407407407
O1C(OCc2c(C1)cccc2)(CCCNC(=O)c1ccccc1)CCC,19,0.748723761,9.2,0.395833333
O(c1c(O)c2c(c(Cc3ccc(O)cc3)cnc2)cc1)C,19,0.773287992,10,0.392857143
O(C(C)(C)C(=O)Nc1ccccc1)C(=O)C(Nc1ccccc1)(C)C,19,0.78422483,9.3,0.388888889
Fc1ccc(c2nc3c(c(c2)C(=O)O)cc(cc3)C)cc1,19,0.770634228,9.9,0.385964912
O(C(C)(C)C(=O)O)c1ccc(c2ccccc2)cc1,19,0.908773454,9.7,0.384615385
O=c1n(c2ccc(cc2)C(=O)O)cnc2c1cccc2,19,0.770432269,10,0.384615385
Clc1cc2c(oc(c(N)c2=O)c2ccccc2)cc1,19,0.734154919,9.4,0.38
OC1(c2c(N(C1=O)C)cccc2)Cc1nccc2c1cccc2,19,0.791649237,9.1,0.377777778
Brc1ccc(/N=C/c2cc3OCOc3cc2)cc1,19,0.787139081,9.3,0.377358491
O=C1C2(C(NC(=C2)c2ccccc2)CCC1)C,19,0.798943026,9.1,0.375
Brc1cc(C(=O)NNC(=O)c2ccccc2)ccc1,19,0.835875688,9.5,0.37254902
Clc1ccc(C(=O)c2c(cccc2)C(=O)O)cc1,19,0.861981648,9.7,0.37037037
O=C(CCCC(C)C(=O)O)c1cc2c(cc1)cc(OC)cc2,19,0.787070048,9.2,0.37037037
O=C1CC(N(C(C1)C(=O)O)C(=O)Oc1ccccc1)C(=O)O,19,0.84485553,9.2,0.369565217
N(Nc1ccccc1)(Cc1ccc(cc1)C#N)c1ccccc1,19,0.70019686,9.3,0.367346939
Brc1ccc(NS(=O)(=O)c2ccccc2)cc1,19,0.94544419,9.1,0.365384615
Clc1c(ccc(NC(=O)/C=C/c2ccccc2)c1)C,19,0.828743266,9.6,0.363636364
O=C(NC(=O)N)C(Cc1ccccc1)c1ccccc1,19,0.891918672,9.5,0.363636364
O=C(N)C(c1c2c(ncc1)cccc2)c1ccccc1,19,0.788698049,9.7,0.363636364
O(c1cc(ccc1OC)/C=C/C(=O)Nc1c(cccc1)C(=O)O)C,19,0.796627771,9.9,0.361702128
OC(C1CCCCC1)(c1ccccc1)c1ccccc1,19,0.866707603,9.2,0.361702128
N(C1=N/C(=N\c2nccc(CC)c2)/c2c1cccc2)c1nccc(c1)CC,19,0.746524512,9.8,0.361702128
O=C(C12C3C4(C1C1C4(C3C21)C(=O)N(C(C)(C)C)C)C)C12C3C4C1C1C2C3C41C,19,0.760608742,9.2,0.361702128
O=C(C1N=NCC1c1ccc(O)cc1)c1ccccc1,19,0.867040397,9.8,0.36
S(=O)(=O)(N/N=C\1/C2CCC1CC2)c1ccc(cc1)C,19,0.863355553,9.8,0.36
Clc1ccc(c2[nH]c(=O)c3sccc3c2)cc1,19,0.707796555,9.3,0.358490566
S(=O)(=O)(c1ccc(NC(=O)C)cc1)c1c(O)ccc(O)c1,19,0.751221092,10,0.357142857
